yearterm,serial,dept,grade,required,name,note,teacher,category,credit,hours,language,schedule,addable,add_limit,total_limit,enrolled,syllabus_url,limit_url,limits_json,edu_type,crawl_time
1141,U2218,行政系,行政系2A|行政系2B|文官人才學士學分學程|文官人才學士微學程|政策分析與行政管理微學程,必|必|必|必|必,公共管理 / Public Management,"108學年度起入學者為8科選5科必修；114學年度起入學者為9科選5科必修。
政策分析與行政管理學士微學程",劉坤億,全,2.0,2,中文,每週四5~6	公1F15,否,-,80,22,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2218,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""2,3,4,5,6,7,""}",學士班,2025-11-05 00:38:39
1141,U2237,不動產城鄉系,不動產城鄉系2A|租稅行政救濟學分學程|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必|必,土地法 / Land Law,請勿跨班。特殊原因需跨班者請依系網頁規定事先提出申請。,陳明燦,全,2.0,2,中文,每週四5~6	公1F21,否,-,36,34,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2237,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U2244,不動產城鄉系,不動產城鄉系2B|租稅行政救濟學分學程|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必|必,土地法 / Land Law,請勿跨班。特殊原因需跨班者請依系網頁規定事先提出申請。,陳明燦,全,2.0,2,中文,每週四3~4	公1F02,否,-,34,33,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2244,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,經濟系A,經濟系B,(進修)經濟,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U2245,北科大,北科大2,必,工程數學（一） / Engineering Mathematics Ⅰ,教師：蘇昱瑋／開課班級：分子二／教室：北科大分子207／第二上課教室：無；本課程不開放進修部學生修習,******,半,2.0,2,英語|English,每週一8~9,否,-,1,0,,,{},學士班,2025-11-05 00:38:39
1141,U2246,不動產城鄉系,不動產城鄉系2B|租稅行政救濟學分學程|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必|必,土地法 / Land Law,請勿跨班。特殊原因需跨班者請依系網頁規定事先提出申請。,劉維真,全,2.0,2,中文,每週四3~4	公1F14,否,-,34,33,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2246,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""2,3,4,5,6,7,""}",學士班,2025-11-05 00:38:39
1141,U2247,北科大,北科大2,必,分析化學 / Analytic Chemistry,教師：陳秀慧／開課班級：分子二／教室：北科大分子205／第二上課教室：無；本課程不開放進修部學生修習,******,半,2.0,2,英語|English,每週五7~8,否,-,1,0,,,{},學士班,2025-11-05 00:38:39
1141,U2248,行政系,行政系2A|行政系2B,必|必,中華民國憲法與政府 / R.O.C.'S Constitution and Government,,陳耀祥,全,2.0,2,中文,每週五5~6	電1F01,否,-,104,45,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2248,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U2265,外語系,外語系2|斯拉夫語言文化學士微學程,必|必,俄語（１） / Russian（１）,四選一,蔡明興,全,2.0,2,中文,每週四7~8	文2F07,是,6,45,46,,,{},學士班,2025-11-05 00:38:39
1141,U2268,北科大,北科大2|調查方法與資料分析學程,必|必,企劃文案寫作 / Strategy and Marketing Plan,教師：吳欣怡／開課班級：文發二／教室：北科大共同614／第二上課教室：無；本課程不開放進修部學生修習,******,半,2.0,2,英語|English,每週五3~4,否,-,1,1,,,{},學士班,2025-11-05 00:38:39
1141,U2271,財政系,財政系2|國際經貿談判與訴訟人才學|不動產估價師學士學分學程,必|必|必,個體經濟學 / Microeconomics,學號單號。請優先班排公116教室,彭祐宜,全,2.0,2,中文,每週三7~8	公1F16,否,-,74,34,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2271,"{""學制"": ""學士班,"", ""學號"": ""雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""財政系,"", ""年級"": ""2,""}",學士班,2025-11-05 00:38:39
1141,U2330,法律學系法學組,法律學系財經法組2|法律學系法學組2|法律學系司法組2|法學院2|醫療科技暨法律學分學程|家事法與社會工作學分學程|性別與人權學士學分學程|性別學士微學程|醫療科技暨法律微學程,必|必|必|必|必|必|必|必|必,民法親屬 / Civil Law : Family,1.初選請至志願選課系統選課。考量課程銜接性，下學期民法繼承第1次初選僅開放前一學期修習小林貴典老師民法親屬學生選課(本系109-2課委會通過)。2.先修科目：民法總則或民法概要。,小林貴典,半,2.0,2,中文,每週三3~4	法2F28,是,16,95,102,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2330,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U2348,外語系,外語系2,必,文體寫作 / Types of Essay Writing,,郎慧玲,全,2.0,2,中文,每週三3~4	文3F12_L,否,-,15,15,,,{},學士班,2025-11-05 00:38:39
1141,U2436,不動產城鄉系,不動產城鄉系2B|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必,土地經濟學 / Land Economics,請勿跨班。特殊原因需跨班者請依系網頁規定事先提出申請。先修：經濟學。,馮君君,全,2.0,2,中文,每週二1~2	公1F14,否,-,34,34,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U2436,"{""學制"": ""學士班,碩士班,博士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,統計系,統碩,(進修)統計,休運系,資訊碩,國企碩,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社工系,社工碩,(進修)社工,犯罪學碩,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,"", ""年級"": ""3,4,5,6,7,""}",學士班,2025-11-05 00:38:39
1141,U3015,電機系,職涯探索及創新創業學程|電機系3|職涯探索及創新創業微學程,必|必|必,專題製作Ｉ / Senior Projects I,繳費時數4小時,顏旭男,半,2.0,4,中文,每週; 未維護0,否,-,23,10,,,{},學士班,2025-11-05 00:38:39
1141,U3018,法律學系法學組,法律學系財經法組3|法律學系法學組3|法律學系司法組3|法學院3|醫療科技暨法律學分學程|智慧財產權學士學分學程|勞動法與人力資源管理學分學程|消費者保護與消費行為學分學程|消費者保護與消費行為學士微學程|勞動法與人力資源管理微學程|智慧財產權學士微學程|醫療科技暨法律微學程|消費者保護學士微學程,必|必|必|必|必|必|必|必|必|必|必|必|必,民法債編各論（二） / Civil Law：Kinds of Obligations II,1.初選請至志願選課系統選課。考量課程銜接性，第1次初選僅開放前一學期修習陳榮傳老師民法債編各論（一）學生選課。2.先修科目：民法債編各論（一）。,杜怡靜,半,2.0,2,中文,每週一3~4	法2F16,是,19,110,93,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3018,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""1,2,""}",學士班,2025-11-05 00:38:39
1141,U3033,中文系,中文系3|華語學分學程|華語文教學微學程|中國思想學士微學程,必|必|必|必,中國思想史（一） / The Intellectual History of Knowledge Thought and Belief in China（I）,本課程屬本系三年級必修課，建議同學於本學年修讀。,賴賢宗,全,2.0,2,中文,每週五3~4	文4F09,是,11,64,53,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3033,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""1,2,""}",學士班,2025-11-05 00:38:39
1141,U3034,法律學系法學組,法律學系財經法組3|法律學系財經法組4|法律學系法學組3|法律學系法學組4|法律學系司法組3|法律學系司法組4|國際經貿談判與訴訟人才學,必|必|必|必|選|選|必,保險法 / The Law of Insurance,1.先修科目：民法總則，法學組及財經法組任必修科目之一。2.本課程下學期亦有開設。,吳光平,半,2.0,2,中文,每週四3~4	法2F16,否,-,110,96,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3034,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""1,2,""}",學士班,2025-11-05 00:38:39
1141,U3038,不動產城鄉系,不動產城鄉系3A|不動產城鄉系3A|不動產城鄉系3B|鑑識學程|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必|必|必|必,不動產估價 / Real Estate Appraisal,1.先修科目自110學年度起改為：經濟學(全學年6學分)。2.本學期分組不分班，初選未上者，第二次選課及加退選時請改選未滿班級。全部組別額滿後才會三組同時增額。3.請勿上修。4.學期中舉辦雙師教學講座需較大教室。5.進修學士班學分數較多不可選修本班。,林秋綿,半,2.0,2,中文,每週二7~8	公1F10; 第二教室公5F32,否,-,40,39,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3038,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,國企碩,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""1,2,""}",學士班,2025-11-05 00:38:39
1141,U3040,不動產城鄉系,不動產城鄉系3A|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必,土地登記 / Land Registration,不得跨班；先修：土地法與民法概要。,洪鴻智,半,2.0,2,中文,每週四1~2	公2F36,是,12,78,61,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3040,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""4,5,6,7,""}",學士班,2025-11-05 00:38:39
1141,U3044,經濟系,經濟系3A|經濟系3A|經濟系3B|文官人才學士學分學程|全球經濟分析與領袖人才英語學程|台灣經濟與社會發展英語學分學程|文官人才學士微學程|台灣經濟與社會發展英語微學程|公共支出政策分析學士學分微學程|經濟分析學士微學程,必|必|必|必|必|必|必|必|必|必,公共經濟學 / Public Economics,"英語授課。
先修:經濟學原理(或經濟學)。
限修80人。",林柔均,全,2.0,2,英語|English,每週四3~4	社103; 第二教室電1F06,否,-,80,50,,,{},學士班,2025-11-05 00:38:39
1141,U3047,經濟系,經濟系3A|經濟系3B,必|必,經濟思想史 / History of Economic Thought,限修80人。,劉崇堅,全,2.0,2,中文,每週三3~4	社202,否,-,80,64,,,{},學士班,2025-11-05 00:38:39
1141,U3048,電機系,職涯探索及創新創業學程|電機系3|職涯探索及創新創業微學程,必|必|必,專題製作Ｉ / Senior Projects I,繳費時數4小時,陳永源|巴桑塔,半,2.0,4,中文,每週; 未維護0,否,-,23,11,,,{},學士班,2025-11-05 00:38:39
1141,U3049,電機系,職涯探索及創新創業學程|電機系3|職涯探索及創新創業微學程,必|必|必,專題製作Ｉ / Senior Projects I,授課時數4小時,楊棧雲|吳建鋒,半,2.0,4,中文,每週; 未維護0,否,-,23,11,,,{},學士班,2025-11-05 00:38:39
1141,U3050,經濟系,經濟系3A|經濟系3B|文官人才學士學分學程|文官人才學士微學程|貨幣與金融市場學士微學程|經濟分析學士微學程,必|必|必|必|必|必,貨幣銀行學 / Money and Banking,"先修:經濟學原理(或經濟學)。
限修80人。",陳睿霖,全,2.0,2,中文,每週二3~4	社B01,否,-,80,79,,,{},學士班,2025-11-05 00:38:39
1141,U3058,經濟系,經濟系3A|經濟系3B|經濟系3B,必|必|必,經濟思想史 / History of Economic Thought,"建議先修:個體經濟學。
限修80人。
敬請安排任何非社B02之教室。",鄭仲棠,全,2.0,2,中文,每週三3~4	社B01; 第二教室文1F11,否,-,80,80,,,{},學士班,2025-11-05 00:38:39
1141,U3066,外語系,外語系3,必,專業英文寫作：文學創作 / English Writing for Specific Purposes: Creative Writing,"全學年任選2個「專業英文寫作」主題修習，但主題不得重複修習。
授課語言：中文為主、英文為輔
麻煩安排人文3F11教室。",翁素涵,半,2.0,2,中文,每週四5~6	文3F11_L,否,-,15,15,,,{},學士班,2025-11-05 00:38:39
1141,U3067,不動產城鄉系,不動產城鄉系3B|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必,土地登記 / Land Registration,先修：土地法與民法概要。請勿跨班。特殊原因需跨班者請依系網頁規定事先提出申請。,李志殷,半,2.0,2,中文,每週三7~8	公2F36,是,10,75,60,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3067,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,"", ""年級"": ""1,2,""}",學士班,2025-11-05 00:38:39
1141,U3075,不動產城鄉系,不動產城鄉系3A|不動產城鄉系3B|不動產城鄉系3B|鑑識學程|文官人才學士學分學程|不動產估價師學士學分學程|文官人才學士微學程|不動產與城鄉環境微學程,必|必|必|必|必|必|必|必,不動產估價 / Real Estate Appraisal,1.先修科目自110學年度起改為：經濟學(全學年6學分)。2.本學期分組不分班，初選未上者，第二次選課及加退選時請改選未滿班級。全部組別額滿後才會三組同時增額。3.請勿上修。,彭建文,半,2.0,2,中文,每週二7~8	公1F11; 第二教室公5F32,否,-,40,40,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U3075,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""1,2,""}",學士班,2025-11-05 00:38:39
1141,U3081,外語系,外語系3,必,專業英文寫作：商用書信 / English Writing for Specific Purposes:Business Writing,全學年任選2個「專業英文寫作」主題修習，但主題不得重複修習。,陳郁彬,半,2.0,2,中文,每週四5~6	文5F06_L,否,-,15,15,,,{},學士班,2025-11-05 00:38:39
1141,U3086,電機系,職涯探索及創新創業學程|電機系3|職涯探索及創新創業微學程,必|必|必,專題製作Ｉ / Senior Projects I,授課時數4小時,宋啟嘉|劉俊宏,半,2.0,4,中文,每週; 未維護0,否,-,23,10,,,{},學士班,2025-11-05 00:38:39
